"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"8da2a276-d7db-4949-9990-6f94bf0ab74c";"Bar Mowgli";"Bij Bar Mowgli op het Beukenplein in Amsterdam Oost komen typisch Amsterdams en het beste uit Azië samen. Voor ontbijt en lunch kun je terecht voor een Amsterdams ontbijtje (uitstmijter) en alvast proeven van de Aziatische streetfood, 's avonds staat de hele kaart in het teken van Asian fusion. ";"";"Ma-do: 09:00 - 01:00 uur, vr, za: 09:00 - 03:00 uur, zo: 09:00 - 01:00 uur.";"Bar Mowgli";"East and west unite at Bar Mowgli, open early till late in Amsterdam?s Beukenplein.";"<h2>Amsterdam food and Asian fusion</h2> <p class=&quot:MsoNormal&quot:><span lang=&quot:EN-US&quot:>Enjoy a typical Amsterdam breakfast or lunch, or go for one of the Asian street food favourites. In the evening, everything goes Asian fusion, whether tapas-style or &agrave: la carte. Head for the outdoor terrace or enjoy the buzz inside, reminiscent of a train station in colonial India. </span></p>";"Mo -Th : 09:00 - 01:00 hour, Fr , Sa : 09:00 - 03:00 hour, Su: 09:00 - 01:00 hour.";"";"3.3.1";"Bar Mowgli";"AMSTERDAM";"Beukenplein";"1091 ML";"52,3569560";"4,9184700";"http://www.barmowgli.com/";"https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/daa44f01-3ef4-4e47-96f3-02cdc9b08e0f.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/d2332113-2cfe-4933-a447-6cec5478ceea.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/5455b3db-a44a-4dd5-bcfe-5e45019763e1.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/3d2a27d0-beb8-49a9-a4be-f6c4cb325749.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/5915e85b-de9e-493d-bb19-8e29ddb956bf.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/0484b984-e8fb-4ff9-8788-09dc4e54665b.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/d1e53985-6bd1-474e-b65b-69a20eed44ae.jpg,https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/fd6da426-1f7d-4765-9905-18584eba4ec1.jpg";"https://media.iamsterdam.com/ndtrc/Images/8d/8da2a276-d7db-4949-9990-6f94bf0ab74c/daa44f01-3ef4-4e47-96f3-02cdc9b08e0f.jpg";"07-09-2016";"";"";"";"2016-09-07 16:43:30";
"9d0e3204-21d9-484f-aaf0-7ab56609e04f";"Bourbon Street Blues Club";"Was het niet Lou Reed die ooit zei: &quot:Er is niets beter dan twee gitaren, een bas en een drumstel&quot:.";"Als de warme eenvoud van een coole blues band je muzikale ziel aanraakt, dan is Bourbon Street Blues Club de plek voor jou. Wat is er vanavond te doen in Bourborn Street? Een groovy band treedt op, heerlijk bier stroomt de tap uit en er zijn mensen die zich verliezen in de klanken van de blues. Kom langs en ervaar de live muziek 7 dagen per week!";"ma-do: 22:00 - 04:00 uur vr, za: 22:00 - 05:00 uur zo: 22:00 - 04:00 uur";"Bourbon Street Blues Club";"Wasn?t it Lou Reed who said: ?You can?t beat two guitars, a bass and drums??  If the warm simplicity of a cool blues band moves your musical soul, then the Bourbon Street Blues Club is the place to go. What?s happening at Bourbon Street tonight? A groovy band playing, excellent local brew flowing and people losing themselves in booze and blues. Come check it out - live music 7 nights a week!";"";"Mo -Th : 22:00 - 04:00 hour Fr , Sa : 22:00 - 05:00 hour Su: 22:00 - 04:00 hour";"";"3.3.1";"";"AMSTERDAM";"Leidsekruisstraat 6-8";"1017 RH";"52,3638470";"4,8853950";"http://www.bourbonstreet.nl,http://www.facebook.com/BourbonStreetAmsterdam/";"https://media.iamsterdam.com/ndtrc/Images/20110125/2e12396b-a085-493a-bca5-4619b30b7954.jpg";"https://media.iamsterdam.com/ndtrc/Images/20110125/2e12396b-a085-493a-bca5-4619b30b7954.jpg";"25-01-2011";"";"";"";"2016-09-08 12:22:01";
"323a70dd-7731-4dfb-82cc-009419183d42";"Café de Jaren";"Café de Jaren opende zijn deuren in juni 1990 als een van de grootste cafés in Amsterdam. De geheel nieuwe en unieke formule was meteen al een groot succes. Het concept kon vormgegeven worden in een immens gebouw. De architectuurkenmerken zijn zeer lichte en hoge grote ruimtes en het interieur is Italiaans design.";"";"ma-do: 09:30 - 01:00 uur vr, za: 09:30 - 02:00 uur zo: 09:30 - 01:00 uur";"Café de Jaren";"Café de Jaren owes its popularity to the quality of the food and drink it serves, the salad buffet, the reading table, the canal-side terrace and balcony, the variety of tucked-away places to sit, and the light and spacious atmosphere. And last but not least, the hospitality.  The two floors of the café are joined by an atrium. ";"";"Mo -Th : 09:30 - 01:00 hour Fr , Sa : 09:30 - 02:00 hour Su: 09:30 - 01:00 hour";"";"3.3.1";"";"AMSTERDAM";"Nieuwe Doelenstraat 20-22";"1012 CP";"52,3680690";"4,8954200";"http://www.cafedejaren.nl,http://www.facebook.com/Café-De-Jaren-216267045053639/";"https://media.iamsterdam.com/ndtrc/Images/20110125/cda6c2b3-e902-4fe3-a596-4385566f39db.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/11eac331-7dc2-43ae-85c2-e0a54163e1d3.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/a32baccc-ec50-483c-a45c-56261d96e8b3.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/26346dec-05e2-49d3-ba3a-fd65cbc2151e.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/71bcff93-ae3c-4f22-8aab-2e7e9dce3ebc.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/1067b668-d870-4922-8f63-13b32a53bcf6.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/b3e60c64-d994-435c-9125-4f5e602c2416.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/1d2e860a-ea63-42a5-acb3-d46a9d5101a6.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/c6515cd0-b1d4-4fda-9f76-ce06577e4ed2.jpg,https://media.iamsterdam.com/ndtrc/Images/20110125/3c130ed9-b476-4ffe-947e-7559eb21ee7c.jpg";"https://media.iamsterdam.com/ndtrc/Images/20110125/cda6c2b3-e902-4fe3-a596-4385566f39db.jpg";"25-01-2011";"";"";"";"2016-09-08 12:25:45";
"da068e2e-ea51-46a3-835f-a3beccda3ff3";"Barça";"Barça is een trendy bar-restaurant gelegen aan het Marie Heinekenplein in de Pijp. Eén van de meest gezellige uitgaanswijken van Amsterdam.";"Gedurende de week organiseert Bar&ccedil:a verschillende evenementen met DJ's en speciale aanbiedingen. De populaire voetbalwedstrijden van Bar&ccedil:a en Ajax worden natuurlijk uitgezonden. <br /> <br /> Het stijlvolle interieur met gouden, koperen en bruine tinten geven een warme uitstraling. Bar&ccedil:a heeft meer dan genoeg ruimte voor grote diners en recepties. <br /> <br /> Geniet van de Spaanse specialiteiten als Tapas, Tostados en Montaditos van ons lunch-, diner- en bar menu. Uiteraard heeft Bar&ccedil:a de lekkerste Spaanse wijnen en cava's in huis.";"Ma-do: 11:00 - 00:00 uur, vr, za: 11:00 - 02:00 uur, zo: 11:00 - 00:00 uur.";"Barça";"Barça is a bar and tapas restaurant in the middle of De Pijp neighbourhood in Amsterdam. Barça is open for lunch, dinner and drinks seven days a week.";"The menu features Spanish specialties like tapas, montaditos and tostadas as well as a selection of Spanish wines and cavas (sparkling wines). Besides serving delicious food, Bar&ccedil:a often hosts special DJ nights or screens popular football matches. Its roomy interior also makes it an ideal place to host large dinners and receptions. When the sun is shining, you can sit outside and enjoy the large terrace.";"Mo -Th : 11:00 - 00:00 hour, Fr , Sa : 11:00 - 02:00 hour, Su: 11:00 - 00:00 hour.";"";"3.3.1";"Barça";"AMSTERDAM";"Marie Heinekenplein 30-31";"1072 MH";"52,3570330";"4,8917870";"http://www.barca.nl/,http://www.facebook.com/barcanl/";"https://media.iamsterdam.com/ndtrc/Images/20120521/06829073-3c2c-4d82-8889-30af31c9dbc3.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/06829073-3c2c-4d82-8889-30af31c9dbc3.jpg";"21-05-2012";"";"";"";"2016-09-08 12:16:42";
"8266555c-6984-473b-8f49-d4406ad90e75";"Café Fabriek";"Café Fabriek is onderdeel van Filmtheater De Fabriek.";"";"Ma: 19:30 - 00:00 uur, di-do: 14:30 - 00:00 uur, vr: 14:30 - 01:00 uur, za: 13:00 - 01:00 uur, zo: 13:00 - 00:00 uur.";"Café Fabriek";"";"";"Mo : 19:30 - 00:00 hour, Tu -Th : 14:30 - 00:00 hour, Fr : 14:30 - 01:00 hour, Sa : 13:00 - 01:00 hour, Su: 13:00 - 00:00 hour.";",,";"3.1.1,3.1.3,3.3.1";"";"ZAANDAM";"Jan Sijbrandsteeg 12";"1502 BA";"52,4409170";"4,8255320";"http://www.cafefabriek.nl/,http://www.facebook.com/Café-Fabriek-148620725200003/";"https://media.iamsterdam.com/ndtrc/Images/82/8266555c-6984-473b-8f49-d4406ad90e75/3f87d292-b8b8-449f-ba0a-89804742fd58.jpg";"https://media.iamsterdam.com/ndtrc/Images/82/8266555c-6984-473b-8f49-d4406ad90e75/3f87d292-b8b8-449f-ba0a-89804742fd58.jpg";"21-01-2016";"";"";"";"2016-09-08 12:27:32";
"3aae11fa-a7a8-4029-b4bd-f62f2a19bef5";"Café Ruig";"In hartje Amsterdam, tussen het Paleis op de Dam en het Spui, vind je Café Ruig. In een vriendelijke ontspannen sfeer treffen studenten, zakenlui en creatieve ondernemers elkaar. In het weekend zijn er vaak gratis feestjes met dj's die fijne deuntjes draaien. De woensdagavond is voor de studenten, dan kost een vaasje Kornuit 1,50. Door de centrale locatie, de ongedwongen sfeer en de relaxte barmannen is Café Ruig een fijne plek om je verjaardag of ander feest te vieren. ";"";"Di-do: 17:00 - 01:00 uur, vr, za: 15:00 - 03:00 uur, zo: 17:00 - 01:00 uur.";"Café Ruig";"Merely 200 metres away from Dam square, Café Ruig has attracted students, business professionals and creative entrepreneurs since 2013. The atmosphere is friendly, casual and - during parties ? enjoyably rough (or in Dutch, ?ruig?).";"<h2>Casual caf&eacute: in the centre of Amsterdam</h2> <span></span><br /> Entrance is free for the parties on weekends, and Wednesday night is student night with small pints costing you only &euro:1,50. Because of its central location and spontaneous energy, Caf&eacute: Ruig hosts many parties and large get-togethers.";"Tu -Th : 17:00 - 01:00 hour, Fr , Sa : 15:00 - 03:00 hour, Su: 17:00 - 01:00 hour.";"";"3.3.1";"Café Ruig";"AMSTERDAM";"Nieuwezijds Voorburgwal 260";"1012 RS";"52,3717450";"4,8902960";"http://www.caferuig.nl/,http://www.facebook.com/CafeRuig/";"https://media.iamsterdam.com/ndtrc/Images/3a/3aae11fa-a7a8-4029-b4bd-f62f2a19bef5/dde2b23d-b197-4f62-b1e1-c312ef1d921a.jpg,https://media.iamsterdam.com/ndtrc/Images/3a/3aae11fa-a7a8-4029-b4bd-f62f2a19bef5/1d8927f4-4933-4a3b-ae4d-91103282908e.jpg,https://media.iamsterdam.com/ndtrc/Images/3a/3aae11fa-a7a8-4029-b4bd-f62f2a19bef5/5ec99635-776e-40f1-974b-e769f6ffa377.jpg";"https://media.iamsterdam.com/ndtrc/Images/3a/3aae11fa-a7a8-4029-b4bd-f62f2a19bef5/dde2b23d-b197-4f62-b1e1-c312ef1d921a.jpg";"24-03-2016";"";"";"";"2016-09-08 12:31:02";
"3cfb5dbd-ce88-4ae6-bc62-6fa022104ebf";"Worst Wijncafe";"Wijn en charcuterie, die combinatie begrijpen ze bij Worst Wijncafé maar al te goed. Denk aan - vaak zelfgemaakte - hammen, patés en natuurlijk: worst! Reserveren kan, maar een spontaan cafébezoek wordt ook zeer gewaardeerd.";"";"Di-za: 12:00 - 00:00 uur, zo: 10:00 - 22:00 uur.";"Worst Wijncafe";"Worst Wijncafe is the place to go for wine and sausage, ham, preserved meats and pates in Amsterdam.";"<h2>Wine, sausage and artisan meats</h2> <p class=&quot:MsoNormal&quot:><span lang=&quot:EN-US&quot:>Worst wine caf&eacute:, near Westerdok in Amsterdam, celebrates everything that stands for traditional charcuterie expertise and the use of the whole animal. Much of it is made in-house, and rest is a showcase for artisan makers with the knowledge of generations. Reserve a table or just walk in, pull up a stool, and tuck in.</span></p>";"Tu -Sa : 12:00 - 00:00 hour, Su: 10:00 - 22:00 hour.";"";"3.3.1";"Worst Wijncafe";"AMSTERDAM";"Barentszstraat 171";"1013 NM";"52,3889030";"4,8876730";"http://deworst.nl/";"https://media.iamsterdam.com/ndtrc/Images/3c/3cfb5dbd-ce88-4ae6-bc62-6fa022104ebf/14b38948-6cdf-43f8-a540-206b7ab2cd58.jpg,https://media.iamsterdam.com/ndtrc/Images/3c/3cfb5dbd-ce88-4ae6-bc62-6fa022104ebf/424c0a83-cf57-4ad6-9960-47d992e954c4.jpg";"https://media.iamsterdam.com/ndtrc/Images/3c/3cfb5dbd-ce88-4ae6-bc62-6fa022104ebf/14b38948-6cdf-43f8-a540-206b7ab2cd58.jpg";"14-09-2016";"";"";"";"2016-09-14 10:43:26";
"a935c06b-d7ed-4515-8b7d-ef4280694506";"Café de Blaffende Vis";"De Blaffende Vis is wat je noemt een oergezellige buurtkroeg. Dit bruine café aan de Westerstraat is vanaf ?s ochtends gevuld met yuppen, kunstenaars en Jordanezen, die hier komen voor een kop koffie en een krant. ?s Avonds oefent het café een enorme aantrekkingskracht uit op studenten: misschien omdat het eten hier redelijk en vooral betaalbaar is. Verder een prima plek om ouderwets door te zakken.";"";"ma-do: 08:30 - 01:00 en  uur vr, za: 09:00 - 03:00 en  uur zo: 10:00 - 01:00 en  uur";"Café de Blaffende Vis";"Café de Blaffende Vis is located in the centre of Amsterdam, in the area Jordaan area. This typical brown café is visited by locals, artists and students for a coffee and a news paper. In the evening it is a great place to have a good meal at a good price.";"";"Mo -Th : 08:30 - 01:00 hour Fr , Sa : 09:00 - 03:00 hour Su: 10:00 - 01:00 hour.";"";"3.3.1";"";"AMSTERDAM";"Westerstraat 118";"1015 MN";"52,3784470";"4,8832970";"http://www.facebook.com/DeBlaffendeVis";"";"";"25-01-2011";"";"";"";"2016-09-19 13:57:15";
"c171b828-f996-4d80-b116-9cc4f8377115";"Delirium Café Amsterdam";"Het Delirium Café mag zich met recht ?the place to beer? noemen. Met ruim vijfhonderd nationale en internationale bieren op de kaart heeft dit gezellige café een record in Amsterdam. Het wereldrecord van meeste bieren hoort echter nog steeds bij het allereerste Delirium Café in Brussel, met maar liefst 3200 bieren. ";"Bij lekker bier hoort natuurlijk ook lekker eten en dus is er naast de enorme bierkaart ook een Bourgondische keuken. Mocht je niet kunnen kiezen, dan adviseren de biersommeliers je graag.";"Ma-wo: 15:00 - 01:00 uur, do: 13:00 - 01:00 uur, vr, za: 13:00 - 02:00 uur, zo: 13:00 - 01:00 uur.";"Delirium Café Amsterdam";"The Amsterdam branch of the Delirium Café is a true beer lover?s paradise, with more than 500 beers on offer, hearty food to soak it all up and even a team of beer sommeliers offering their services. ";"<strong>Delicious beers &amp: hearty food</strong><br /> To lovers of Belgian beer it may be a familiar sight: the pink elephant in the logo of the notorious Delirium Tremens brew. The eponymous bar and restaurant is originally from Brussels, but has branched out globally. With more than 500 beers on the menu &ndash: mainly those of the strong Belgian variety &ndash: this place is a beer connoisseur&rsquo:s paradise. And the hearty fare on the food menu ensures punters won&rsquo:t be subjected to visions of dancing pink elephants all too quickly.";"Mo -We : 15:00 - 01:00 hour, Th : 13:00 - 01:00 hour, Fr , Sa : 13:00 - 02:00 hour, Su: 13:00 - 01:00 hour.";"";"3.3.1";"";"AMSTERDAM";"Piet Heinkade 4-6-8";"1019 BR";"52,3775460";"4,9138540";"http://www.deliriumcafeamsterdam.nl,http://www.facebook.com/deliriumamsterdam/";"https://media.iamsterdam.com/ndtrc/Images/20150112/dd34e14a-b0e4-49d2-af84-7169825fb573.jpg";"https://media.iamsterdam.com/ndtrc/Images/20150112/dd34e14a-b0e4-49d2-af84-7169825fb573.jpg";"12-01-2015";"";"";"";"2016-09-19 13:54:19";
"606e4987-4816-45e8-af53-a35c899ed789";"De Koffieschenkerij";"De Koffieschenkerij is gevestigd in het oudste gebouw van Amsterdam: De Oude Kerk op de Amsterdamse Wallen.  In de voormalige sacristie van de kerk geniet je van goede koffie, ambachtelijke taart en een gezonde lunch. Bij mooi weer zit je buiten in het idyllische stadstuintje tussen de rozen, druiven, kweeperen en honderden tulpen. Een oase van rust en een bijzondere plek midden in het drukke centrum van Amsterdam.";"";"";"De Koffieschenkerij";"Great coffee, traditional cakes and a healthy lunch in the city's oldest building. That?s De Koffieschenkerij, located in Amsterdam's historic Oude Kerk.";"<h2>Hidden gem</h2> Combining hospitality, history and culture in one of Amsterdam's most famous landmark buildings, this beautiful cafe truly is a hidden gem in the heart of the Red Light District. Step inside from the crowded streets and you'll discover a cosy haven filled with the aromas of coffee, croissants and freshly baked apple pie. <br /> <br /> <h2>Secret terrace garden in Amsterdam</h2> When the sun shines in Amsterdam, there's no more idyllic spot to enjoy a coffee and a cake than de Koffieschenkerij's secret garden. Visit in the spring and summer months to see it overflowing with roses, grapes, quinces and hundreds of tulips.";"";"";"3.3.1";"De Koffieschenkerij";"AMSTERDAM";"Oudekerksplein 27";"1012 GX";"52,3739930";"4,8982130";"http://www.facebook.com/Koffieschenkerij,http://www.facebook.com/Koffieschenkerij/";"https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/4397dcb0-e92e-41b8-ad27-6c5faed9c842.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/2adf9c72-0a84-4596-9709-9db9101db9e0.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/3b82fa72-ccea-4ad6-b7c2-f9f0b30d2ce4.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/f6411868-3264-47ce-922a-2b2f001cde19.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/7957530b-861a-4bb9-8ebf-437f178517bd.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/96318a81-b4bc-473a-b726-d898a9c58366.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/a230c681-c86c-4ad6-9198-12afede7f080.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/f39adb50-ba29-4c34-976c-90fc3b71c28c.jpg,https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/495ff50c-db5a-4176-b06a-26f1adb70d26.jpg";"https://media.iamsterdam.com/ndtrc/Images/60/606e4987-4816-45e8-af53-a35c899ed789/4397dcb0-e92e-41b8-ad27-6c5faed9c842.jpg";"";"";"";"";"2016-09-19 13:53:03";
"0b588618-9ceb-48fc-8249-fb3121354eaa";"Bierproeflokaal In de Wildeman";"Gevestigd in een voormalige Amsterdamse distilleerderij, biedt &quot:In de Wildeman&quot: een ideale gelegenheid om te genieten van bier in een authentieke omgeving. Zij serveren 17 bieren van de tap en hebben  een assortiment van 200 soorten bier op fles. De collectie bestaat voor het grootste deel uit Belgische en Nederlandse bieren zoals Trappisten maar ook Groot-Brittannië en Duitsland zijn vertegenwoordigd. ";"";"ma-do: 12:00 - 01:00 uur vr, za: 12:00 - 02:00 uur zo: gesloten";"Bierproeflokaal In de Wildeman";"In de Wildeman? is situated in a former Amsterdam distillery. With its authentic atmosphere and unique character, it is one of the best places in Amsterdam to taste new beers or simply drink your personal favorite. ?In de Wildeman? is a beer tasting bar without music and visited by a wide variety of people from all over the world and it also has many local fans. ";"They serve 17 beers on draft and one cider. In addition, they have a selection of 200 different types of beers on bottle.   The selection of beers focuses mainly on Dutch and Belgian beers, such as beers from the trappist breweries and also beers from local Dutch brewers. ";"ma-do: 12:00 - 01:00 uur vr, za: 12:00 - 02:00 uur zo: gesloten";"";"3.3.1";"";"AMSTERDAM";"Kolksteeg 3";"1012 PT";"52,3762030";"4,8950760";"http://www.indewildeman.nl,http://www.facebook.com/Bierproeflokaal-In-De-Wildeman-167212619967952/";"https://media.iamsterdam.com/ndtrc/Images/0b/0b588618-9ceb-48fc-8249-fb3121354eaa/068d3cc1-62cd-4a25-bb27-6d66704bc083.jpg";"https://media.iamsterdam.com/ndtrc/Images/0b/0b588618-9ceb-48fc-8249-fb3121354eaa/068d3cc1-62cd-4a25-bb27-6d66704bc083.jpg";"25-01-2011";"";"";"";"2016-09-19 14:37:36";
"3d702209-d89e-4f76-afd9-3d138105a97a";"De Drie Fleschjes";"Dit achter de Nieuwe Kerk gelegen proeflokaal schenkt al meer dan drie eeuwen spiritualiën. Het interieur is van 1650. De traditionele recepten waarvan er vele nog steeds in het assortiment te vinden zijn, werden in 17e en 18e eeuw uitgebreid met exotische specerijen, noten en vruchten die door de Verenigde Oostindische Compagnie werden ingevoerd.";"";"Ma-za: 14:00 - 20:30 uur, zo: 15:00 - 19:00 uur.";"De Drie Fleschjes";"Bootz distiller established De Drie Fleschjes around 1650 at the base of the Nieuwe Kerk, making it one of the oldest tasting houses. A wall of casks showcases signature blends: the display of flagons (little bottles) with portraits of Amsterdam?s mayors is worth a peek. Sip a jenever, or go for one of the 21 different liqueurs. ";"";"Mo -Sa : 14:00 - 20:30 hour, Su: 15:00 - 19:00 hour.";"";"3.3.1";"";"AMSTERDAM";"Gravenstraat 18";"1012 NM";"52,3742840";"4,8923110";"http://www.dedriefleschjes.nl,http://www.facebook.com/dedriefleschjes/";"https://media.iamsterdam.com/ndtrc/Images/3d/3d702209-d89e-4f76-afd9-3d138105a97a/8c77118b-2d1d-4f47-bff5-35c69c6c1e53.jpg";"https://media.iamsterdam.com/ndtrc/Images/3d/3d702209-d89e-4f76-afd9-3d138105a97a/8c77118b-2d1d-4f47-bff5-35c69c6c1e53.jpg";"25-01-2011";"";"";"";"2016-09-19 14:36:47";
